x,intensity
1165.1029999999998,4.529286381882854
1167.032,3.2752603868989585
1168.961,2.3473483906106067
1170.8899999999999,1.8296003926815985
1172.819,1.5270203938919185
1174.7479999999998,1.3521963945912145
1176.677,1.2647843949408624
1178.606,1.1975443952098224
1180.5349999999999,1.1403903954384385
1182.464,1.0798743956805026
1184.3929999999998,1.0227203959091185
1186.322,0.9487563962049743
1188.2509,0.9386703962453183
1190.1798,0.9554803961780783
1192.1087,0.9218603963125583
1194.0375999999999,0.9353083962587664
1195.9665,0.9117743963529026
1197.8954,0.9016883963932464
1199.8243,0.9252223962991104
1201.7532,0.8781543964873824
1203.6821,0.8445343966218624
1205.611,0.8109143967563424
1207.5400000000002,0.7974663968101343
1209.469,0.8411723966353104
1211.3980000000001,0.8378103966487583
1213.327,0.8109143967563424
1215.256,0.8310863966756543
1217.1850000000002,0.8579823965680704
1219.114,0.8815163964739343
1221.0430000000001,0.8647063965411743
1222.972,0.8882403964470383
1224.901,0.9655663961377343
1226.8300000000002,1.0193583959225663
1228.759,1.0462543958149824
1230.688,1.0630643957477424
1232.617,1.1437523954249904
1234.546,1.2614223949543104
1236.4750000000001,1.3454723946181104
1238.404,1.4396083942415663
1240.333,1.5942603936229582
1242.262,1.7489123930043506
1244.191,1.9002023923991906
1246.1200000000001,2.075026391699894
1248.049,2.2801083908795667
1249.978,2.4582943901668224
1251.907,2.5860503896557985
1253.836,2.7272543890909824
1255.765,2.8314763886740946
1257.694,2.8415623886337507
1259.623,2.7507883889968467
1261.552,2.60622238957511
1263.481,2.4818283900726863
1265.41,2.300280390798878
1267.339,2.088474391646102
1269.268,1.906926392372294
1271.197,1.6984823932060702
1273.126,1.5572783937708863
1275.055,1.4765903940936385
1276.984,1.4261603942953585
1278.913,1.4463323942146702
1280.8419999999999,1.4967623940129504
1282.771,1.5539163937843343
1284.6999,1.6379663934481343
1286.6288,1.7287403930850385
1288.5576999999998,1.876668392493326
1290.4866,2.1220943915116224
1292.4155,2.411226390355094
1294.3444,2.8180283887278863
1296.2732999999998,3.3895683864417263
1298.2022,4.129208383483166
1300.1311,5.047034379811863
1302.06,6.1833903752664385
1303.989,7.555086369779655
1305.918,9.125140363499439
1307.847,10.853208356587166
1309.7759999999998,12.628344349486621
1311.705,14.316068342735726
1313.634,15.765090336939641
1315.5629999999999,16.814034332743862
1317.492,17.308248330767007
1319.4209999999998,17.173768331304927
1321.35,16.430766334276935
1323.279,15.180102339279589
1325.2079999999999,13.536084345855661
1327.137,11.65000235339999
1329.066,9.703404361186381
1330.995,7.844218368623127
1332.924,6.176666375293334
1334.853,4.815056380739774
1336.7820000000002,3.8098183847607263
1338.711,3.130694387477222
1340.64,2.6801863892792546
1342.5690000000002,2.3876923904492307
1344.498,2.199420391202318
1346.4270000000001,2.0649403917402385
1348.356,1.9674423921302306
1350.285,1.893478392426086
1352.2140000000002,1.8363243926547022
1354.143,1.8195143927219426
1356.0720000000001,1.8363243926547022
1358.001,1.8800303924798782
1359.93,1.9472703922109182
1361.8589000000002,2.0548543917805824
1363.7878,2.1926963912292146
1365.7167,2.340624390637502
1367.6456,2.5557923897768307
1369.5745000000002,2.8281143886875424
1371.5034,3.1407803874368785
1373.4323,3.5576683857693263
1375.3612,4.088864383644543
1377.2901000000002,4.751178380995286
1379.219,5.615212377539152
1381.1480000000001,6.7045003731819985
1383.077,8.076196367695214
1385.006,9.807626360769495
1386.935,11.955944352176221
1388.864,14.463996342144014
1390.7930000000001,17.150234331399062
1392.722,19.779318320882727
1394.651,22.055392311778434
1396.58,23.74984030500064
1398.509,24.832404300670383
1400.438,25.417392298330434
1402.367,25.46446029814216
1404.296,24.75844030096624
1406.225,23.023648307905404
1408.154,20.37439231850243
1410.083,17.479710330081158
1412.012,15.015364339938541
1413.941,13.048594347805622
1415.87,11.233114355067542
1417.799,9.41091036235636
1419.728,7.6424983694300055
1421.657,6.1161503755353985
1423.586,4.895744380417023
1425.5149999999999,3.9745563841017737
1427.444,3.3425003866299985
1429.373,2.9222503883109985
1431.302,2.6600143893599424
1433.231,2.4818283900726863
1435.1599999999999,2.3742443905030224
1437.089,2.2969183908123263
1439.0178999999998,2.2263163910947346
1440.9468,2.1926963912292146
1442.8757,2.1792483912830067
1444.8046,2.1758863912964546
1446.7334999999998,2.2128683911485263
1448.6624,2.27002239091991
1450.5913,2.3473483906106067
1452.5202,2.4650183901399263
1454.4490999999998,2.6297563894809746
1456.378,2.8415623886337507
1458.307,3.0903503876385985
1460.2359999999999,3.3593103865627585
1462.165,3.6820623852717507
1464.0939999999998,4.075416383698334
1466.023,4.566268381734926
1467.952,5.181514379273943
1469.8809999999999,5.988394376046423
1471.81,7.111302371554792
1473.7389999999998,8.657822365368709
1475.668,10.748986357004055
1477.597,13.663840345344639
1479.5259999999998,17.631000329476
1481.455,22.953046308187815
1483.384,29.83169828067321
1485.313,38.35773024656908
1487.242,48.47398820610404
1489.171,59.67281016130876
1491.1000000000001,71.22800411508798
1493.029,81.90571607237713
1494.958,90.55950403776198
1496.8870000000002,96.62791401348834
1498.816,99.70078200119687
1500.7450000000001,100.0
1502.674,97.66004800935983
1504.603,92.78178602887284
1506.5320000000002,85.56021005775916
1508.461,77.43089409027642
1510.39,70.06811411972754
1512.319,64.33254214266984
1514.248,60.42926015828296
1516.1770000000001,57.6388001694448
1518.106,55.14419617942322
1520.035,52.299944190800225
1521.964,48.52105620591578
1523.893,43.750378224998485
1525.8220000000001,37.77274224890903
1527.751,30.96133027615468
1529.68,24.233968303064124
1531.609,18.511844325952623
1533.538,14.312706342749177
1535.4669,11.508798353964806
1537.3958,9.737024361051901
1539.3247000000001,8.466188366135246
1541.2536,7.41388237034447
1543.1825,6.509504373961982
1545.1114,5.736244377055023
1547.0403000000001,5.050396379798414
1548.9692,4.488942382044231
1550.8980999999999,4.0485203838059185
1552.827,3.7358543850565824
1554.756,3.5274103858903585
1556.685,3.4131023863475902
1558.614,3.349224386603102
1560.543,3.302156386791374
1562.472,3.2887083868451663
1564.401,3.29543238681827
1566.33,3.2786223868855107
1568.259,3.2483643870065424
1570.1879999999999,3.181124387275502
1572.117,3.100436387598254
1574.046,3.016386387934454
1575.975,2.9256123882975507
1577.904,2.8180283887278863
1579.8329999999999,2.7205303891178785
1581.762,2.6398423894406307
1583.691,2.579326389682694
1585.62,2.5490683898037263
1587.549,2.592774389628902
1589.4779999999998,2.6835483892658067
1591.407,2.7743223889027107
1593.336,2.9020783883916863
1595.2649999999999,3.0298343878806624
1597.194,3.1643143873427424
1599.1229999999998,3.32905238668379
1601.052,3.524048385903806
1602.981,3.7392163850431346
1604.9099999999999,4.011538383953846
1606.839,4.361186382555254
1608.7679999999998,4.7881603808473585
1610.697,5.336166378655334
1612.6259,5.985032376059871
1614.5548,6.714586373141654
1616.4837,7.51474236994103
1618.4125999999999,8.308174366767302
1620.3415,9.051176363795296
1622.2704,9.73366236106535
1624.1993,10.338822358644709
1626.1282,10.863294356546822
1628.0571,11.327250354690998
1629.986,11.787844352848621
1631.9150000000002,12.285420350858319
1633.844,12.910752348356992
1635.7730000000001,13.751252344994992
1637.702,14.776662340893349
1639.631,15.933190336267241
1641.5600000000002,17.072908331708366
1643.489,17.92349432830602
